humidity,temperature,distance,sound_pressure_level
54,21,2500,62.391
55,21,500,82.737
55,21,1000,74.616
55,21,1500,69.449
55,21,2000,65.551
55,21,2500,62.393
56,21,500,82.740
56,21,1000,74.617
56,21,1500,69.448
56,21,2000,65.551
56,21,2500,62.395
57,21,500,82.743
57,21,1000,74.617
57,21,1500,69.447
57,21,2000,65.551
57,21,2500,62.397
58,21,500,82.745
58,21,1000,74.617
58,21,1500,69.447
58,21,2000,65.551
58,21,2500,62.399
59,21,500,82.748
59,21,1000,74.617
59,21,1500,69.446
59,21,2000,65.551
59,21,2500,62.402
60,21,500,82.750
60,21,1000,74.617
60,21,1500,69.445
60,21,2000,65.552
60,21,2500,62.406
61,21,500,82.752
61,21,1000,74.617
61,21,1500,69.445
61,21,2000,65.552
61,21,2500,62.409
62,21,500,82.754
62,21,1000,74.617
62,21,1500,69.444
62,21,2000,65.553
62,21,2500,62.413
63,21,500,82.756
63,21,1000,74.617
63,21,1500,69.444
63,21,2000,65.555
63,21,2500,62.417
64,21,500,82.758
64,21,1000,74.617
64,21,1500,69.443
64,21,2000,65.556
64,21,2500,62.422
65,21,500,82.759
65,21,1000,74.617
65,21,1500,69.443
65,21,2000,65.558
65,21,2500,62.427
66,21,500,82.761
66,21,1000,74.616
66,21,1500,69.443
66,21,2000,65.559
66,21,2500,62.432
67,21,500,82.762
67,21,1000,74.616
67,21,1500,69.443
67,21,2000,65.562
67,21,2500,62.438
68,21,500,82.763
68,21,1000,74.616
68,21,1500,69.443
68,21,2000,65.564
68,21,2500,62.444
69,21,500,82.765
69,21,1000,74.615
69,21,1500,69.443
69,21,2000,65.566
69,21,2500,62.450
70,21,500,82.766
70,21,1000,74.615
70,21,1500,69.443
70,21,2000,65.569
70,21,2500,62.457
71,21,500,82.767
71,21,1000,74.615
71,21,1500,69.443
71,21,2000,65.572
71,21,2500,62.463
72,21,500,82.768
72,21,1000,74.614
72,21,1500,69.444
72,21,2000,65.576
72,21,2500,62.471
73,21,500,82.768
73,21,1000,74.614
73,21,1500,69.445
73,21,2000,65.579
73,21,2500,62.478
74,21,500,82.769
74,21,1000,74.614
74,21,1500,69.445
74,21,2000,65.583
74,21,2500,62.486
75,21,500,82.770
75,21,1000,74.614
75,21,1500,69.446
75,21,2000,65.587
75,21,2500,62.494
76,21,500,82.771
76,21,1000,74.613
76,21,1500,69.447
76,21,2000,65.591
76,21,2500,62.502
77,21,500,82.771
77,21,1000,74.613
77,21,1500,69.448
77,21,2000,65.595
77,21,2500,62.510
78,21,500,82.772
78,21,1000,74.613
78,21,1500,69.450
78,21,2000,65.600
78,21,2500,62.519
79,21,500,82.773
79,21,1000,74.613
79,21,1500,69.451
79,21,2000,65.604
79,21,2500,62.528
80,21,500,82.773
80,21,1000,74.613
80,21,1500,69.453
80,21,2000,65.609
80,21,2500,62.537
81,21,500,82.774
81,21,1000,74.613
81,21,1500,69.454
81,21,2000,65.614
81,21,2500,62.546
82,21,500,82.774
82,21,1000,74.613
82,21,1500,69.456
82,21,2000,65.620
82,21,2500,62.556
83,21,500,82.774
83,21,1000,74.613
83,21,1500,69.458
83,21,2000,65.625
83,21,2500,62.565
84,21,500,82.775
84,21,1000,74.613
84,21,1500,69.460
84,21,2000,65.631
84,21,2500,62.575
85,21,500,82.775
85,21,1000,74.613
85,21,1500,69.463
85,21,2000,65.637
85,21,2500,62.585
86,21,500,82.775
86,21,1000,74.613
86,21,1500,69.465
86,21,2000,65.643
86,21,2500,62.596
87,21,500,82.776
87,21,1000,74.614
87,21,1500,69.467
87,21,2000,65.649
87,21,2500,62.606
88,21,500,82.776
88,21,1000,74.614
88,21,1500,69.470
88,21,2000,65.655
88,21,2500,62.617
89,21,500,82.776
89,21,1000,74.614
89,21,1500,69.473
89,21,2000,65.662
89,21,2500,62.627
20,22,500,82.251
20,22,1000,74.054
20,22,1500,68.957
20,22,2000,65.117
20,22,2500,61.985
21,22,500,82.293
21,22,1000,74.112
21,22,1500,69.016
21,22,2000,65.174
21,22,2500,62.037
22,22,500,82.331
22,22,1000,74.163
22,22,1500,69.067
22,22,2000,65.223
22,22,2500,62.081
23,22,500,82.365
23,22,1000,74.208
23,22,1500,69.110
23,22,2000,65.263
23,22,2500,62.117
24,22,500,82.396
24,22,1000,74.249
24,22,1500,69.148
24,22,2000,65.298
24,22,2500,62.147
25,22,500,82.424
25,22,1000,74.284
25,22,1500,69.181
25,22,2000,65.326
25,22,2500,62.172
26,22,500,82.450
26,22,1000,74.316
26,22,1500,69.209
26,22,2000,65.350
26,22,2500,62.192
27,22,500,82.473
27,22,1000,74.345
27,22,1500,69.233
27,22,2000,65.370
27,22,2500,62.208
28,22,500,82.495
28,22,1000,74.370
28,22,1500,69.254
28,22,2000,65.387
28,22,2500,62.221
29,22,500,82.515
29,22,1000,74.392
29,22,1500,69.272
29,22,2000,65.400
29,22,2500,62.231
30,22,500,82.533
30,22,1000,74.412
30,22,1500,69.287
30,22,2000,65.411
30,22,2500,62.239
31,22,500,82.549
31,22,1000,74.430
31,22,1500,69.300
31,22,2000,65.419
31,22,2500,62.244
32,22,500,82.564
32,22,1000,74.445
32,22,1500,69.311
32,22,2000,65.426
32,22,2500,62.248
33,22,500,82.578
33,22,1000,74.459
33,22,1500,69.320
33,22,2000,65.431
33,22,2500,62.251
34,22,500,82.591
34,22,1000,74.472
34,22,1500,69.328
34,22,2000,65.435
34,22,2500,62.252
35,22,500,82.603
35,22,1000,74.483
35,22,1500,69.334
35,22,2000,65.438
35,22,2500,62.253
36,22,500,82.614
36,22,1000,74.492
36,22,1500,69.340
36,22,2000,65.439
36,22,2500,62.253
37,22,500,82.625
37,22,1000,74.501
37,22,1500,69.344
37,22,2000,65.440
37,22,2500,62.253
38,22,500,82.634
38,22,1000,74.508
38,22,1500,69.347
38,22,2000,65.441
38,22,2500,62.252
39,22,500,82.643
39,22,1000,74.515
39,22,1500,69.350
39,22,2000,65.440
39,22,2500,62.251
40,22,500,82.651
40,22,1000,74.521
40,22,1500,69.352
40,22,2000,65.440
40,22,2500,62.250
41,22,500,82.658
41,22,1000,74.525
41,22,1500,69.353
41,22,2000,65.439
41,22,2500,62.249
42,22,500,82.665
42,22,1000,74.530
42,22,1500,69.354
42,22,2000,65.438
42,22,2500,62.247
43,22,500,82.672
43,22,1000,74.533
43,22,1500,69.354
43,22,2000,65.436
43,22,2500,62.246
44,22,500,82.678
44,22,1000,74.537
44,22,1500,69.355
44,22,2000,65.435
44,22,2500,62.246
45,22,500,82.683
45,22,1000,74.539
45,22,1500,69.354
45,22,2000,65.434
45,22,2500,62.245
46,22,500,82.689
46,22,1000,74.541
46,22,1500,69.354
46,22,2000,65.432
46,22,2500,62.245
47,22,500,82.693
47,22,1000,74.543
47,22,1500,69.353
47,22,2000,65.431
47,22,2500,62.245
48,22,500,82.698
48,22,1000,74.545
48,22,1500,69.353
48,22,2000,65.430
48,22,2500,62.245
49,22,500,82.702
49,22,1000,74.546
49,22,1500,69.352
49,22,2000,65.429
49,22,2500,62.246
50,22,500,82.706
50,22,1000,74.547
50,22,1500,69.351
50,22,2000,65.428
50,22,2500,62.247
51,22,500,82.709
51,22,1000,74.548
51,22,1500,69.350
51,22,2000,65.428
51,22,2500,62.249
52,22,500,82.712
52,22,1000,74.548
52,22,1500,69.349
52,22,2000,65.427
52,22,2500,62.251
53,22,500,82.715
53,22,1000,74.548
53,22,1500,69.348
53,22,2000,65.427
53,22,2500,62.253
54,22,500,82.718
54,22,1000,74.548
54,22,1500,69.347
54,22,2000,65.427
54,22,2500,62.256
55,22,500,82.721
55,22,1000,74.548
55,22,1500,69.346
55,22,2000,65.427
55,22,2500,62.260
56,22,500,82.723
56,22,1000,74.548
56,22,1500,69.345
56,22,2000,65.428
56,22,2500,62.263
57,22,500,82.726
57,22,1000,74.548
57,22,1500,69.344
57,22,2000,65.428
57,22,2500,62.267
58,22,500,82.728
58,22,1000,74.548
58,22,1500,69.344
58,22,2000,65.430
58,22,2500,62.272
59,22,500,82.730
59,22,1000,74.548
59,22,1500,69.343
59,22,2000,65.431
59,22,2500,62.277
60,22,500,82.731
60,22,1000,74.547
60,22,1500,69.343
60,22,2000,65.433
60,22,2500,62.282
61,22,500,82.733
61,22,1000,74.547
61,22,1500,69.342
61,22,2000,65.434
61,22,2500,62.288
62,22,500,82.735
62,22,1000,74.546
62,22,1500,69.342
62,22,2000,65.437
62,22,2500,62.294
63,22,500,82.736
63,22,1000,74.546
63,22,1500,69.342
63,22,2000,65.439
63,22,2500,62.300
64,22,500,82.737
64,22,1000,74.545
64,22,1500,69.342
64,22,2000,65.442
64,22,2500,62.307
65,22,500,82.738
65,22,1000,74.545
65,22,1500,69.342
65,22,2000,65.445
65,22,2500,62.314
66,22,500,82.740
66,22,1000,74.545
66,22,1500,69.342
66,22,2000,65.448
66,22,2500,62.322
67,22,500,82.741
67,22,1000,74.544
67,22,1500,69.343
67,22,2000,65.452
67,22,2500,62.330
68,22,500,82.741
68,22,1000,74.544
68,22,1500,69.344
68,22,2000,65.456
68,22,2500,62.338
69,22,500,82.742
69,22,1000,74.543
69,22,1500,69.345
69,22,2000,65.460
69,22,2500,62.347
70,22,500,82.743
70,22,1000,74.543
70,22,1500,69.345
70,22,2000,65.464
70,22,2500,62.355
71,22,500,82.744
71,22,1000,74.543
71,22,1500,69.347
71,22,2000,65.469
71,22,2500,62.365
72,22,500,82.745
72,22,1000,74.542
72,22,1500,69.348
72,22,2000,65.474
72,22,2500,62.374
73,22,500,82.745
73,22,1000,74.542
73,22,1500,69.349
73,22,2000,65.479
73,22,2500,62.384
74,22,500,82.746
74,22,1000,74.542
74,22,1500,69.351
74,22,2000,65.484
74,22,2500,62.394
75,22,500,82.746
75,22,1000,74.542
75,22,1500,69.353
75,22,2000,65.490
75,22,2500,62.404
76,22,500,82.747
76,22,1000,74.542
76,22,1500,69.355
76,22,2000,65.496
76,22,2500,62.414
77,22,500,82.747
77,22,1000,74.542
77,22,1500,69.357
77,22,2000,65.502
77,22,2500,62.425
78,22,500,82.747
78,22,1000,74.542
78,22,1500,69.359
78,22,2000,65.508
78,22,2500,62.436
79,22,500,82.748
79,22,1000,74.542
79,22,1500,69.362
79,22,2000,65.514
79,22,2500,62.447
80,22,500,82.748
80,22,1000,74.542
80,22,1500,69.364
80,22,2000,65.521
80,22,2500,62.458
81,22,500,82.748
81,22,1000,74.542
81,22,1500,69.367
81,22,2000,65.528
81,22,2500,62.470
82,22,500,82.749
82,22,1000,74.543
82,22,1500,69.370
82,22,2000,65.535
82,22,2500,62.482
83,22,500,82.749
83,22,1000,74.543
83,22,1500,69.373
83,22,2000,65.542
83,22,2500,62.494
84,22,500,82.749
84,22,1000,74.543
84,22,1500,69.376
84,22,2000,65.549
84,22,2500,62.506
85,22,500,82.749
85,22,1000,74.544
85,22,1500,69.379
85,22,2000,65.557
85,22,2500,62.518
86,22,500,82.749
86,22,1000,74.544
86,22,1500,69.383
86,22,2000,65.565
86,22,2500,62.530
87,22,500,82.750
87,22,1000,74.545
87,22,1500,69.386
87,22,2000,65.573
87,22,2500,62.543
88,22,500,82.750
88,22,1000,74.546
88,22,1500,69.390
88,22,2000,65.581
88,22,2500,62.555
89,22,500,82.750
89,22,1000,74.546
89,22,1500,69.394
89,22,2000,65.589
89,22,2500,62.568
20,23,500,82.279
20,23,1000,74.068
20,23,1500,68.945
20,23,2000,65.079
20,23,2500,61.920
21,23,500,82.318
21,23,1000,74.120
21,23,1500,68.996
21,23,2000,65.127
21,23,2500,61.962
22,23,500,82.353
22,23,1000,74.166
22,23,1500,69.039
22,23,2000,65.166
22,23,2500,61.997
23,23,500,82.385
23,23,1000,74.206
23,23,1500,69.076
23,23,2000,65.199
23,23,2500,62.025
24,23,500,82.414
24,23,1000,74.242
24,23,1500,69.108
24,23,2000,65.226
24,23,2500,62.047
25,23,500,82.440
25,23,1000,74.273
25,23,1500,69.134
25,23,2000,65.248
25,23,2500,62.065
26,23,500,82.463
26,23,1000,74.300
26,23,1500,69.157
26,23,2000,65.266
26,23,2500,62.079
27,23,500,82.485
27,23,1000,74.325
27,23,1500,69.176
27,23,2000,65.280
27,23,2500,62.090
28,23,500,82.504
28,23,1000,74.346
28,23,1500,69.192
28,23,2000,65.291
28,23,2500,62.097
29,23,500,82.522
29,23,1000,74.365
29,23,1500,69.206
29,23,2000,65.300
29,23,2500,62.103
30,23,500,82.539
30,23,1000,74.381
30,23,1500,69.217
30,23,2000,65.307
30,23,2500,62.107
31,23,500,82.554
31,23,1000,74.396
31,23,1500,69.226
31,23,2000,65.311
31,23,2500,62.109
32,23,500,82.567
32,23,1000,74.409
32,23,1500,69.234
32,23,2000,65.315
32,23,2500,62.110
33,23,500,82.580
33,23,1000,74.420
33,23,1500,69.240
33,23,2000,65.317
33,23,2500,62.110
34,23,500,82.591
34,23,1000,74.429
34,23,1500,69.245
34,23,2000,65.318
34,23,2500,62.110
35,23,500,82.602
35,23,1000,74.438
35,23,1500,69.248
35,23,2000,65.318
35,23,2500,62.109
36,23,500,82.612
36,23,1000,74.445
36,23,1500,69.251
36,23,2000,65.318
36,23,2500,62.107
37,23,500,82.621
37,23,1000,74.451
37,23,1500,69.253
37,23,2000,65.317
37,23,2500,62.106
38,23,500,82.629
38,23,1000,74.457
38,23,1500,69.255
38,23,2000,65.316
38,23,2500,62.105
39,23,500,82.637
39,23,1000,74.461
39,23,1500,69.255
39,23,2000,65.314
39,23,2500,62.103
40,23,500,82.644
40,23,1000,74.465
40,23,1500,69.256
40,23,2000,65.313
40,23,2500,62.102
41,23,500,82.650
41,23,1000,74.468
41,23,1500,69.255
41,23,2000,65.311
41,23,2500,62.101
42,23,500,82.656
42,23,1000,74.471
42,23,1500,69.255
42,23,2000,65.309
42,23,2500,62.100
43,23,500,82.662
43,23,1000,74.473
43,23,1500,69.254
43,23,2000,65.308
43,23,2500,62.100
44,23,500,82.667
44,23,1000,74.475
44,23,1500,69.253
44,23,2000,65.306
44,23,2500,62.100
45,23,500,82.672
45,23,1000,74.476
45,23,1500,69.252
45,23,2000,65.305
45,23,2500,62.101
46,23,500,82.676
46,23,1000,74.477
46,23,1500,69.251
46,23,2000,65.304
46,23,2500,62.102
47,23,500,82.680
47,23,1000,74.478
47,23,1500,69.250
47,23,2000,65.303
47,23,2500,62.103
48,23,500,82.684
48,23,1000,74.479
48,23,1500,69.249
48,23,2000,65.302
48,23,2500,62.105
49,23,500,82.687
49,23,1000,74.479
49,23,1500,69.247
49,23,2000,65.302
49,23,2500,62.108
50,23,500,82.690
50,23,1000,74.479
50,23,1500,69.246
50,23,2000,65.302
50,23,2500,62.111
51,23,500,82.693
51,23,1000,74.479
51,23,1500,69.245
51,23,2000,65.302
51,23,2500,62.114
52,23,500,82.696
52,23,1000,74.479
52,23,1500,69.244
52,23,2000,65.302
52,23,2500,62.118
53,23,500,82.698
53,23,1000,74.478
53,23,1500,69.243
53,23,2000,65.303
53,23,2500,62.123
54,23,500,82.700
54,23,1000,74.478
54,23,1500,69.242
54,23,2000,65.304
54,23,2500,62.128
55,23,500,82.702
55,23,1000,74.477
55,23,1500,69.241
55,23,2000,65.306
55,23,2500,62.133
56,23,500,82.704
56,23,1000,74.477
56,23,1500,69.241
56,23,2000,65.307
56,23,2500,62.139
57,23,500,82.706
57,23,1000,74.476
57,23,1500,69.240
57,23,2000,65.310
57,23,2500,62.146
58,23,500,82.708
58,23,1000,74.476
58,23,1500,69.240
58,23,2000,65.312
58,23,2500,62.153
59,23,500,82.709
59,23,1000,74.475
59,23,1500,69.240
59,23,2000,65.315
59,23,2500,62.160
60,23,500,82.710
60,23,1000,74.474
60,23,1500,69.240
60,23,2000,65.318
60,23,2500,62.168
61,23,500,82.712
61,23,1000,74.474
61,23,1500,69.240
61,23,2000,65.322
61,23,2500,62.176
62,23,500,82.713
62,23,1000,74.473
62,23,1500,69.241
62,23,2000,65.325
62,23,2500,62.185
63,23,500,82.714
63,23,1000,74.473
63,23,1500,69.241
63,23,2000,65.330
63,23,2500,62.194
64,23,500,82.715
64,23,1000,74.472
64,23,1500,69.242
64,23,2000,65.334
64,23,2500,62.203
65,23,500,82.715
65,23,1000,74.472
65,23,1500,69.243
65,23,2000,65.339
65,23,2500,62.213
66,23,500,82.716
66,23,1000,74.471
66,23,1500,69.244
66,23,2000,65.344
66,23,2500,62.223
67,23,500,82.717
67,23,1000,74.471
67,23,1500,69.246
67,23,2000,65.349
67,23,2500,62.233
68,23,500,82.718
68,23,1000,74.471
68,23,1500,69.247
68,23,2000,65.355
68,23,2500,62.244
69,23,500,82.718
69,23,1000,74.470
69,23,1500,69.249
69,23,2000,65.361
69,23,2500,62.255
70,23,500,82.719
70,23,1000,74.470
70,23,1500,69.251
70,23,2000,65.367
70,23,2500,62.266
71,23,500,82.719
71,23,1000,74.470
71,23,1500,69.253
71,23,2000,65.374
71,23,2500,62.278
72,23,500,82.720
72,23,1000,74.470
72,23,1500,69.256
72,23,2000,65.380
72,23,2500,62.290
73,23,500,82.720
73,23,1000,74.470
73,23,1500,69.258
73,23,2000,65.387
73,23,2500,62.302
74,23,500,82.720
74,23,1000,74.470
74,23,1500,69.261
74,23,2000,65.395
74,23,2500,62.314
75,23,500,82.721
75,23,1000,74.470
75,23,1500,69.264
75,23,2000,65.402
75,23,2500,62.327
76,23,500,82.721
76,23,1000,74.470
76,23,1500,69.267
76,23,2000,65.410
76,23,2500,62.340
77,23,500,82.721
77,23,1000,74.471
77,23,1500,69.270
77,23,2000,65.418
77,23,2500,62.353
78,23,500,82.721
78,23,1000,74.471
78,23,1500,69.274
78,23,2000,65.426
78,23,2500,62.366
79,23,500,82.721
79,23,1000,74.472
79,23,1500,69.277
79,23,2000,65.434
79,23,2500,62.380
80,23,500,82.722
80,23,1000,74.472
80,23,1500,69.281
80,23,2000,65.443
80,23,2500,62.393
81,23,500,82.722
81,23,1000,74.473
81,23,1500,69.285
81,23,2000,65.451
81,23,2500,62.407
82,23,500,82.722
82,23,1000,74.473
82,23,1500,69.289
82,23,2000,65.460
82,23,2500,62.421
83,23,500,82.722
83,23,1000,74.474
83,23,1500,69.293
83,23,2000,65.469
83,23,2500,62.435
84,23,500,82.722
84,23,1000,74.475
84,23,1500,69.298
84,23,2000,65.479
84,23,2500,62.450
85,23,500,82.722
85,23,1000,74.476
85,23,1500,69.302
85,23,2000,65.488
85,23,2500,62.464
86,23,500,82.722
86,23,1000,74.477
86,23,1500,69.307
86,23,2000,65.497
86,23,2500,62.478
87,23,500,82.722
87,23,1000,74.478
87,23,1500,69.312
87,23,2000,65.507
87,23,2500,62.493
88,23,500,82.722
88,23,1000,74.479
88,23,1500,69.317
88,23,2000,65.517
88,23,2500,62.508
89,23,500,82.722
89,23,1000,74.480
89,23,1500,69.322
89,23,2000,65.527
89,23,2500,62.522
20,24,500,82.303
20,24,1000,74.073
20,24,1500,68.921
20,24,2000,65.026
20,24,2500,61.838
21,24,500,82.339
21,24,1000,74.119
21,24,1500,68.964
21,24,2000,65.065
21,24,2500,61.871
22,24,500,82.372
22,24,1000,74.160
22,24,1500,69.000
22,24,2000,65.096
22,24,2500,61.898
23,24,500,82.401
23,24,1000,74.195
23,24,1500,69.030
23,24,2000,65.121
23,24,2500,61.918
24,24,500,82.427
24,24,1000,74.226
24,24,1500,69.055
24,24,2000,65.141
24,24,2500,61.934
25,24,500,82.451
25,24,1000,74.253
25,24,1500,69.077
25,24,2000,65.157
25,24,2500,61.945
26,24,500,82.473
26,24,1000,74.276
26,24,1500,69.094
26,24,2000,65.169
26,24,2500,61.954
27,24,500,82.492
27,24,1000,74.296
27,24,1500,69.108
27,24,2000,65.178
27,24,2500,61.959
28,24,500,82.510
28,24,1000,74.314
28,24,1500,69.120
28,24,2000,65.185
28,24,2500,61.963
29,24,500,82.526
29,24,1000,74.329
29,24,1500,69.130
29,24,2000,65.190
29,24,2500,61.965
30,24,500,82.541
30,24,1000,74.343
30,24,1500,69.137
30,24,2000,65.192
30,24,2500,61.966
31,24,500,82.554
31,24,1000,74.354
31,24,1500,69.143
31,24,2000,65.194
31,24,2500,61.965
32,24,500,82.566
32,24,1000,74.364
32,24,1500,69.148
32,24,2000,65.195
32,24,2500,61.964
33,24,500,82.578
33,24,1000,74.372
33,24,1500,69.151
33,24,2000,65.194
33,24,2500,61.963
34,24,500,82.588
34,24,1000,74.380
34,24,1500,69.153
34,24,2000,65.193
34,24,2500,61.961
35,24,500,82.597
35,24,1000,74.386
35,24,1500,69.155
35,24,2000,65.192
35,24,2500,61.960
36,24,500,82.606
36,24,1000,74.391
36,24,1500,69.155
36,24,2000,65.190
36,24,2500,61.958
37,24,500,82.614
37,24,1000,74.395
37,24,1500,69.156
37,24,2000,65.188
37,24,2500,61.957
38,24,500,82.621
38,24,1000,74.399
38,24,1500,69.155
38,24,2000,65.186
38,24,2500,61.955
39,24,500,82.627
39,24,1000,74.401
39,24,1500,69.155
39,24,2000,65.184
39,24,2500,61.955
40,24,500,82.633
40,24,1000,74.404
40,24,1500,69.154
40,24,2000,65.182
40,24,2500,61.954
41,24,500,82.639
41,24,1000,74.405
41,24,1500,69.152
41,24,2000,65.180
41,24,2500,61.954
42,24,500,82.644
42,24,1000,74.407
42,24,1500,69.151
42,24,2000,65.179
42,24,2500,61.955
43,24,500,82.649
43,24,1000,74.408
43,24,1500,69.150
43,24,2000,65.177
43,24,2500,61.956
44,24,500,82.653
44,24,1000,74.408
44,24,1500,69.148
44,24,2000,65.176
44,24,2500,61.958
45,24,500,82.657
45,24,1000,74.408
45,24,1500,69.147
45,24,2000,65.176
45,24,2500,61.960
46,24,500,82.660
46,24,1000,74.408
46,24,1500,69.145
46,24,2000,65.175
46,24,2500,61.963
47,24,500,82.664
47,24,1000,74.408
47,24,1500,69.144
47,24,2000,65.175
47,24,2500,61.967
48,24,500,82.667
48,24,1000,74.408
48,24,1500,69.142
48,24,2000,65.175
48,24,2500,61.971
49,24,500,82.669
49,24,1000,74.408
49,24,1500,69.141
49,24,2000,65.176
49,24,2500,61.976
50,24,500,82.672
50,24,1000,74.407
50,24,1500,69.140
50,24,2000,65.177
50,24,2500,61.981
51,24,500,82.674
51,24,1000,74.406
51,24,1500,69.139
51,24,2000,65.179
51,24,2500,61.987
52,24,500,82.676
52,24,1000,74.406
52,24,1500,69.138
52,24,2000,65.181
52,24,2500,61.994
53,24,500,82.678
53,24,1000,74.405
53,24,1500,69.138
53,24,2000,65.183
53,24,2500,62.001
54,24,500,82.680
54,24,1000,74.404
54,24,1500,69.137
54,24,2000,65.186
54,24,2500,62.008
55,24,500,82.681
55,24,1000,74.403
55,24,1500,69.137
55,24,2000,65.189
55,24,2500,62.016
56,24,500,82.683
56,24,1000,74.403
56,24,1500,69.137
56,24,2000,65.192
56,24,2500,62.025
57,24,500,82.684
57,24,1000,74.402
57,24,1500,69.137
57,24,2000,65.196
57,24,2500,62.034
58,24,500,82.685
58,24,1000,74.401
58,24,1500,69.138
58,24,2000,65.201
58,24,2500,62.044
59,24,500,82.686
59,24,1000,74.400
59,24,1500,69.139
59,24,2000,65.205
59,24,2500,62.054
60,24,500,82.687
60,24,1000,74.400
60,24,1500,69.140
60,24,2000,65.210
60,24,2500,62.065
61,24,500,82.688
61,24,1000,74.399
61,24,1500,69.141
61,24,2000,65.216
61,24,2500,62.076
62,24,500,82.689
62,24,1000,74.399
62,24,1500,69.142
62,24,2000,65.222
62,24,2500,62.087
63,24,500,82.689
63,24,1000,74.398
63,24,1500,69.144
63,24,2000,65.228
63,24,2500,62.099
64,24,500,82.690
64,24,1000,74.398
64,24,1500,69.146
64,24,2000,65.234
